idx,file,label,cls,group,part
1920,01920.png,0,hemorrhagic,1463,val
1921,01921.png,0,hemorrhagic,1464,train
1922,01922.png,0,hemorrhagic,1465,train
1923,01923.png,0,hemorrhagic,1466,test
1924,01924.png,0,hemorrhagic,1467,val
1925,01925.png,0,hemorrhagic,1468,train
1926,01926.png,0,hemorrhagic,1469,test
1927,01927.png,0,hemorrhagic,1470,train
1928,01928.png,0,hemorrhagic,1299,train
1929,01929.png,0,hemorrhagic,1471,train
1930,01930.png,0,hemorrhagic,1472,train
1931,01931.png,0,hemorrhagic,1473,train
1932,01932.png,0,hemorrhagic,1474,train
1933,01933.png,0,hemorrhagic,1328,test
1934,01934.png,0,hemorrhagic,1475,train
1935,01935.png,0,hemorrhagic,1476,val
1936,01936.png,0,hemorrhagic,1477,train
1937,01937.png,0,hemorrhagic,1478,train
1938,01938.png,0,hemorrhagic,1479,val
1939,01939.png,0,hemorrhagic,1480,train
1940,01940.png,0,hemorrhagic,1424,train
1941,01941.png,0,hemorrhagic,1297,train
1942,01942.png,0,hemorrhagic,1481,test
1943,01943.png,0,hemorrhagic,1482,train
1944,01944.png,0,hemorrhagic,1483,train
1945,01945.png,0,hemorrhagic,1484,train
1946,01946.png,0,hemorrhagic,1485,train
1947,01947.png,0,hemorrhagic,1486,train
1948,01948.png,0,hemorrhagic,1487,train
1949,01949.png,0,hemorrhagic,948,train
1950,01950.png,0,hemorrhagic,1238,train
1951,01951.png,0,hemorrhagic,1488,train
1952,01952.png,0,hemorrhagic,1489,test
1953,01953.png,0,hemorrhagic,1047,train
1954,01954.png,0,hemorrhagic,1490,train
1955,01955.png,0,hemorrhagic,1491,train
1956,01956.png,0,hemorrhagic,1492,train
1957,01957.png,0,hemorrhagic,1493,train
1958,01958.png,0,hemorrhagic,1328,test
1959,01959.png,0,hemorrhagic,1494,train
1960,01960.png,0,hemorrhagic,1495,test
1961,01961.png,0,hemorrhagic,1496,train
1962,01962.png,0,hemorrhagic,1497,train
1963,01963.png,0,hemorrhagic,1498,train
1964,01964.png,0,hemorrhagic,1499,train
1965,01965.png,0,hemorrhagic,1500,train
1966,01966.png,0,hemorrhagic,1501,train
1967,01967.png,0,hemorrhagic,1502,train
1968,01968.png,0,hemorrhagic,985,train
1969,01969.png,0,hemorrhagic,1503,train
1970,01970.png,0,hemorrhagic,1504,train
1971,01971.png,0,hemorrhagic,1505,train
1972,01972.png,0,hemorrhagic,1506,train
1973,01973.png,0,hemorrhagic,1507,val
1974,01974.png,0,hemorrhagic,1508,train
1975,01975.png,0,hemorrhagic,1509,train
1976,01976.png,0,hemorrhagic,1510,train
1977,01977.png,0,hemorrhagic,1511,test
1978,01978.png,0,hemorrhagic,1512,train
1979,01979.png,0,hemorrhagic,1513,train
1980,01980.png,0,hemorrhagic,1252,train
1981,01981.png,0,hemorrhagic,1514,train
1982,01982.png,0,hemorrhagic,1515,train
1983,01983.png,0,hemorrhagic,1516,train
1984,01984.png,0,hemorrhagic,1517,val
1985,01985.png,0,hemorrhagic,1518,val
1986,01986.png,0,hemorrhagic,1519,train
1987,01987.png,0,hemorrhagic,1520,test
1988,01988.png,0,hemorrhagic,1521,test
1989,01989.png,0,hemorrhagic,1522,test
1990,01990.png,0,hemorrhagic,1054,train
1991,01991.png,0,hemorrhagic,1523,train
1992,01992.png,0,hemorrhagic,1524,train
1993,01993.png,0,hemorrhagic,1525,train
1994,01994.png,0,hemorrhagic,1526,train
1995,01995.png,0,hemorrhagic,1527,train
1996,01996.png,0,hemorrhagic,1528,train
1997,01997.png,0,hemorrhagic,1529,train
1998,01998.png,0,hemorrhagic,1530,train
1999,01999.png,0,hemorrhagic,1531,train
2000,02000.png,0,hemorrhagic,1532,val
2001,02001.png,0,hemorrhagic,1533,train
2002,02002.png,0,hemorrhagic,1446,train
2003,02003.png,0,hemorrhagic,1534,test
2004,02004.png,0,hemorrhagic,1535,train
2005,02005.png,0,hemorrhagic,1536,test
2006,02006.png,0,hemorrhagic,1537,train
2007,02007.png,0,hemorrhagic,1538,train
2008,02008.png,0,hemorrhagic,1539,train
2009,02009.png,0,hemorrhagic,1517,val
2010,02010.png,0,hemorrhagic,1540,val
2011,02011.png,0,hemorrhagic,1169,train
2012,02012.png,0,hemorrhagic,1541,val
2013,02013.png,0,hemorrhagic,1542,test
2014,02014.png,0,hemorrhagic,1543,val
2015,02015.png,0,hemorrhagic,1544,test
2016,02016.png,0,hemorrhagic,1545,train
2017,02017.png,0,hemorrhagic,1546,train
2018,02018.png,0,hemorrhagic,1547,train
2019,02019.png,0,hemorrhagic,1424,train
2020,02020.png,0,hemorrhagic,1548,val
2021,02021.png,0,hemorrhagic,1549,test
2022,02022.png,0,hemorrhagic,1550,train
2023,02023.png,0,hemorrhagic,1551,train
2024,02024.png,0,hemorrhagic,1552,train
2025,02025.png,0,hemorrhagic,1328,test
2026,02026.png,0,hemorrhagic,1553,train
2027,02027.png,0,hemorrhagic,1317,train
2028,02028.png,0,hemorrhagic,1554,train
2029,02029.png,0,hemorrhagic,1555,val
2030,02030.png,0,hemorrhagic,1529,train
2031,02031.png,0,hemorrhagic,1556,test
2032,02032.png,0,hemorrhagic,1557,train
2033,02033.png,0,hemorrhagic,1558,train
2034,02034.png,0,hemorrhagic,1559,train
2035,02035.png,0,hemorrhagic,1560,train
2036,02036.png,0,hemorrhagic,1139,train
2037,02037.png,0,hemorrhagic,1561,val
2038,02038.png,0,hemorrhagic,1562,train
2039,02039.png,0,hemorrhagic,1563,val
2040,02040.png,0,hemorrhagic,1564,train
2041,02041.png,0,hemorrhagic,1565,test
2042,02042.png,0,hemorrhagic,1566,train
2043,02043.png,0,hemorrhagic,1567,train
2044,02044.png,0,hemorrhagic,1568,train
2045,02045.png,0,hemorrhagic,1569,train
2046,02046.png,0,hemorrhagic,1570,test
2047,02047.png,0,hemorrhagic,1571,train
2048,02048.png,0,hemorrhagic,1572,train
2049,02049.png,0,hemorrhagic,1513,train
2050,02050.png,0,hemorrhagic,1573,test
2051,02051.png,0,hemorrhagic,1574,train
2052,02052.png,0,hemorrhagic,1575,test
2053,02053.png,0,hemorrhagic,1576,train
2054,02054.png,0,hemorrhagic,1577,train
2055,02055.png,0,hemorrhagic,1578,train
2056,02056.png,0,hemorrhagic,1579,test
2057,02057.png,0,hemorrhagic,1580,train
2058,02058.png,0,hemorrhagic,1581,test
2059,02059.png,0,hemorrhagic,1582,train
2060,02060.png,0,hemorrhagic,1224,train
2061,02061.png,0,hemorrhagic,1583,val
2062,02062.png,0,hemorrhagic,1584,train
2063,02063.png,0,hemorrhagic,1585,train
2064,02064.png,0,hemorrhagic,1586,train
2065,02065.png,0,hemorrhagic,1587,train
2066,02066.png,0,hemorrhagic,1588,val
2067,02067.png,0,hemorrhagic,1589,train
2068,02068.png,0,hemorrhagic,1590,train
2069,02069.png,0,hemorrhagic,1591,train
2070,02070.png,0,hemorrhagic,1592,train
2071,02071.png,0,hemorrhagic,1593,train
2072,02072.png,0,hemorrhagic,1594,val
2073,02073.png,0,hemorrhagic,1513,train
2074,02074.png,0,hemorrhagic,1424,train
2075,02075.png,0,hemorrhagic,1595,train
2076,02076.png,0,hemorrhagic,1551,train
2077,02077.png,0,hemorrhagic,1596,train
2078,02078.png,0,hemorrhagic,1597,val
2079,02079.png,0,hemorrhagic,1598,train
2080,02080.png,0,hemorrhagic,1599,train
2081,02081.png,0,hemorrhagic,1600,train
2082,02082.png,0,hemorrhagic,1601,train
2083,02083.png,0,hemorrhagic,1602,train
2084,02084.png,0,hemorrhagic,1603,train
2085,02085.png,0,hemorrhagic,1604,train
2086,02086.png,0,hemorrhagic,1605,train
2087,02087.png,0,hemorrhagic,1606,test
2088,02088.png,0,hemorrhagic,1493,train
2089,02089.png,0,hemorrhagic,1607,train
2090,02090.png,0,hemorrhagic,1608,train
2091,02091.png,0,hemorrhagic,1609,train
2092,02092.png,0,hemorrhagic,1610,val
2093,02093.png,0,hemorrhagic,1085,train
2094,02094.png,0,hemorrhagic,1611,train
2095,02095.png,0,hemorrhagic,1452,val
2096,02096.png,0,hemorrhagic,1612,train
2097,02097.png,0,hemorrhagic,1613,train
2098,02098.png,0,hemorrhagic,1614,train
2099,02099.png,0,hemorrhagic,1615,val
2100,02100.png,0,hemorrhagic,1616,test
2101,02101.png,0,hemorrhagic,1617,train
2102,02102.png,0,hemorrhagic,1618,train
2103,02103.png,0,hemorrhagic,1043,train
2104,02104.png,0,hemorrhagic,1064,val
2105,02105.png,0,hemorrhagic,1619,train
2106,02106.png,0,hemorrhagic,1620,train
2107,02107.png,0,hemorrhagic,1621,train
2108,02108.png,0,hemorrhagic,1622,train
2109,02109.png,0,hemorrhagic,1623,train
2110,02110.png,0,hemorrhagic,1624,val
2111,02111.png,0,hemorrhagic,1625,train
2112,02112.png,0,hemorrhagic,1482,train
2113,02113.png,0,hemorrhagic,1626,train
2114,02114.png,0,hemorrhagic,1255,train
2115,02115.png,0,hemorrhagic,1627,train
2116,02116.png,0,hemorrhagic,1628,train
2117,02117.png,0,hemorrhagic,1629,train
2118,02118.png,0,hemorrhagic,1630,train
2119,02119.png,0,hemorrhagic,1585,train
2120,02120.png,0,hemorrhagic,1631,test
2121,02121.png,0,hemorrhagic,1632,train
2122,02122.png,0,hemorrhagic,1633,train
2123,02123.png,0,hemorrhagic,1634,val
2124,02124.png,0,hemorrhagic,1635,train
2125,02125.png,0,hemorrhagic,1636,val
2126,02126.png,0,hemorrhagic,1637,train
2127,02127.png,0,hemorrhagic,1638,train
2128,02128.png,0,hemorrhagic,1639,test
2129,02129.png,0,hemorrhagic,1640,train
2130,02130.png,0,hemorrhagic,1641,train
2131,02131.png,0,hemorrhagic,1642,val
2132,02132.png,0,hemorrhagic,1643,train
2133,02133.png,0,hemorrhagic,1644,val
2134,02134.png,0,hemorrhagic,1645,train
2135,02135.png,0,hemorrhagic,1646,train
2136,02136.png,0,hemorrhagic,1647,test
2137,02137.png,0,hemorrhagic,1648,train
2138,02138.png,0,hemorrhagic,1649,val
2139,02139.png,0,hemorrhagic,1650,train
2140,02140.png,0,hemorrhagic,1651,train
2141,02141.png,0,hemorrhagic,1652,val
2142,02142.png,0,hemorrhagic,1653,test
2143,02143.png,0,hemorrhagic,1654,test
2144,02144.png,0,hemorrhagic,1655,train
2145,02145.png,0,hemorrhagic,1656,val
2146,02146.png,0,hemorrhagic,1657,val
2147,02147.png,0,hemorrhagic,1658,train
2148,02148.png,0,hemorrhagic,1371,train
2149,02149.png,0,hemorrhagic,1659,test
2150,02150.png,0,hemorrhagic,1660,train
2151,02151.png,0,hemorrhagic,1370,train
2152,02152.png,0,hemorrhagic,1661,val
2153,02153.png,0,hemorrhagic,1662,train
2154,02154.png,0,hemorrhagic,1663,train
2155,02155.png,0,hemorrhagic,1166,val
2156,02156.png,0,hemorrhagic,1070,val
2157,02157.png,0,hemorrhagic,1664,train
2158,02158.png,0,hemorrhagic,1665,train
2159,02159.png,0,hemorrhagic,1666,val
2160,02160.png,0,hemorrhagic,1667,train
2161,02161.png,0,hemorrhagic,1668,train
2162,02162.png,0,hemorrhagic,1669,train
2163,02163.png,0,hemorrhagic,1670,train
2164,02164.png,0,hemorrhagic,1671,train
2165,02165.png,0,hemorrhagic,1672,test
2166,02166.png,0,hemorrhagic,1673,train
2167,02167.png,0,hemorrhagic,1674,train
2168,02168.png,0,hemorrhagic,1675,train
2169,02169.png,0,hemorrhagic,1676,train
2170,02170.png,0,hemorrhagic,1677,val
2171,02171.png,0,hemorrhagic,1678,train
2172,02172.png,0,hemorrhagic,1506,train
2173,02173.png,0,hemorrhagic,1679,train
2174,02174.png,0,hemorrhagic,1680,test
2175,02175.png,0,hemorrhagic,1681,val
2176,02176.png,0,hemorrhagic,1682,train
2177,02177.png,0,hemorrhagic,1683,train
2178,02178.png,0,hemorrhagic,1684,train
2179,02179.png,0,hemorrhagic,1685,test
2180,02180.png,0,hemorrhagic,1686,train
2181,02181.png,0,hemorrhagic,1687,train
2182,02182.png,0,hemorrhagic,1688,test
2183,02183.png,0,hemorrhagic,1689,train
2184,02184.png,0,hemorrhagic,1690,train
2185,02185.png,0,hemorrhagic,1691,train
2186,02186.png,0,hemorrhagic,1129,train
2187,02187.png,0,hemorrhagic,1692,train
2188,02188.png,0,hemorrhagic,1693,train
2189,02189.png,0,hemorrhagic,1694,train
2190,02190.png,0,hemorrhagic,1695,train
2191,02191.png,0,hemorrhagic,1696,val
2192,02192.png,0,hemorrhagic,1157,train
2193,02193.png,0,hemorrhagic,1697,train
2194,02194.png,0,hemorrhagic,1698,val
2195,02195.png,0,hemorrhagic,1699,val
2196,02196.png,0,hemorrhagic,1700,train
2197,02197.png,0,hemorrhagic,1701,train
2198,02198.png,0,hemorrhagic,1702,train
2199,02199.png,0,hemorrhagic,1075,train
2200,02200.png,0,hemorrhagic,1703,test
2201,02201.png,0,hemorrhagic,1704,train
2202,02202.png,0,hemorrhagic,1705,train
2203,02203.png,0,hemorrhagic,1706,train
2204,02204.png,0,hemorrhagic,1707,train
2205,02205.png,0,hemorrhagic,1708,train
2206,02206.png,0,hemorrhagic,1709,train
2207,02207.png,0,hemorrhagic,1710,test
2208,02208.png,0,hemorrhagic,1711,train
2209,02209.png,0,hemorrhagic,1712,train
2210,02210.png,0,hemorrhagic,1713,train
2211,02211.png,0,hemorrhagic,1714,train
2212,02212.png,0,hemorrhagic,1715,train
2213,02213.png,0,hemorrhagic,1716,test
2214,02214.png,0,hemorrhagic,1717,test
2215,02215.png,0,hemorrhagic,1718,train
2216,02216.png,0,hemorrhagic,1719,val
2217,02217.png,0,hemorrhagic,1720,train
2218,02218.png,0,hemorrhagic,1544,test
2219,02219.png,0,hemorrhagic,1721,test
2220,02220.png,0,hemorrhagic,1722,train
2221,02221.png,0,hemorrhagic,1723,train
2222,02222.png,0,hemorrhagic,1724,test
2223,02223.png,0,hemorrhagic,1725,val
2224,02224.png,0,hemorrhagic,1497,train
2225,02225.png,0,hemorrhagic,1726,train
2226,02226.png,0,hemorrhagic,1727,train
2227,02227.png,0,hemorrhagic,1728,train
2228,02228.png,0,hemorrhagic,1729,train
2229,02229.png,0,hemorrhagic,1730,train
2230,02230.png,0,hemorrhagic,1731,test
2231,02231.png,0,hemorrhagic,1732,train
2232,02232.png,0,hemorrhagic,1733,train
2233,02233.png,0,hemorrhagic,1734,train
2234,02234.png,0,hemorrhagic,1735,train
2235,02235.png,0,hemorrhagic,1736,train
2236,02236.png,0,hemorrhagic,1737,train
2237,02237.png,0,hemorrhagic,1738,train
2238,02238.png,0,hemorrhagic,1739,train
2239,02239.png,0,hemorrhagic,1740,val
2240,02240.png,0,hemorrhagic,1741,train
2241,02241.png,0,hemorrhagic,1259,train
2242,02242.png,0,hemorrhagic,1742,train
2243,02243.png,0,hemorrhagic,1743,train
2244,02244.png,0,hemorrhagic,1586,train
2245,02245.png,0,hemorrhagic,1744,train
2246,02246.png,0,hemorrhagic,1745,val
2247,02247.png,0,hemorrhagic,1746,train
2248,02248.png,0,hemorrhagic,1747,train
2249,02249.png,0,hemorrhagic,1748,test
2250,02250.png,0,hemorrhagic,1749,train
2251,02251.png,0,hemorrhagic,1750,train
2252,02252.png,0,hemorrhagic,1751,train
2253,02253.png,0,hemorrhagic,1255,train
2254,02254.png,0,hemorrhagic,1752,train
2255,02255.png,0,hemorrhagic,1753,train
2256,02256.png,0,hemorrhagic,1754,train
2257,02257.png,0,hemorrhagic,1085,train
2258,02258.png,0,hemorrhagic,1755,test
2259,02259.png,0,hemorrhagic,1756,val
2260,02260.png,0,hemorrhagic,1757,val
2261,02261.png,0,hemorrhagic,1758,train
2262,02262.png,0,hemorrhagic,1759,test
2263,02263.png,0,hemorrhagic,1760,val
2264,02264.png,0,hemorrhagic,1761,train
2265,02265.png,0,hemorrhagic,1762,train
2266,02266.png,0,hemorrhagic,1423,train
2267,02267.png,0,hemorrhagic,1763,val
2268,02268.png,0,hemorrhagic,1764,train
2269,02269.png,0,hemorrhagic,1765,train
2270,02270.png,0,hemorrhagic,1766,train
2271,02271.png,0,hemorrhagic,1767,val
2272,02272.png,0,hemorrhagic,1768,train
2273,02273.png,0,hemorrhagic,1769,test
2274,02274.png,0,hemorrhagic,1770,test
2275,02275.png,0,hemorrhagic,1771,train
2276,02276.png,0,hemorrhagic,1772,train
2277,02277.png,0,hemorrhagic,1773,train
2278,02278.png,0,hemorrhagic,1774,train
2279,02279.png,0,hemorrhagic,1775,train
2280,02280.png,0,hemorrhagic,1445,train
2281,02281.png,0,hemorrhagic,1776,train
2282,02282.png,0,hemorrhagic,1777,test
2283,02283.png,0,hemorrhagic,1328,test
2284,02284.png,0,hemorrhagic,1778,train
2285,02285.png,0,hemorrhagic,1779,val
2286,02286.png,0,hemorrhagic,1288,test
2287,02287.png,0,hemorrhagic,1780,train
2288,02288.png,0,hemorrhagic,1781,val
2289,02289.png,0,hemorrhagic,1782,val
2290,02290.png,0,hemorrhagic,1783,train
2291,02291.png,0,hemorrhagic,1328,test
2292,02292.png,0,hemorrhagic,1784,train
2293,02293.png,0,hemorrhagic,1159,val
2294,02294.png,0,hemorrhagic,1785,train
2295,02295.png,0,hemorrhagic,1786,train
2296,02296.png,0,hemorrhagic,1787,val
2297,02297.png,0,hemorrhagic,1788,train
2298,02298.png,0,hemorrhagic,1789,test
2299,02299.png,0,hemorrhagic,1790,train
2300,02300.png,0,hemorrhagic,1791,train
2301,02301.png,0,hemorrhagic,1792,train
2302,02302.png,0,hemorrhagic,1793,val
2303,02303.png,0,hemorrhagic,1794,train
2304,02304.png,0,hemorrhagic,1795,train
2305,02305.png,0,hemorrhagic,1201,train
2306,02306.png,0,hemorrhagic,1796,train
2307,02307.png,0,hemorrhagic,1796,train
2308,02308.png,0,hemorrhagic,1797,train
2309,02309.png,0,hemorrhagic,1798,train
2310,02310.png,0,hemorrhagic,1799,train
2311,02311.png,0,hemorrhagic,1708,train
2312,02312.png,0,hemorrhagic,1800,train
2313,02313.png,0,hemorrhagic,1801,train
2314,02314.png,0,hemorrhagic,1802,train
2315,02315.png,0,hemorrhagic,1803,train
2316,02316.png,0,hemorrhagic,1804,train
2317,02317.png,0,hemorrhagic,1805,train
2318,02318.png,0,hemorrhagic,1806,train
2319,02319.png,0,hemorrhagic,1807,train
2320,02320.png,0,hemorrhagic,1808,train
2321,02321.png,0,hemorrhagic,1809,train
2322,02322.png,0,hemorrhagic,1810,train
2323,02323.png,0,hemorrhagic,973,val
2324,02324.png,0,hemorrhagic,1811,val
2325,02325.png,0,hemorrhagic,1812,train
2326,02326.png,0,hemorrhagic,1813,train
2327,02327.png,0,hemorrhagic,1814,val
2328,02328.png,0,hemorrhagic,1815,test
2329,02329.png,0,hemorrhagic,1157,train
2330,02330.png,0,hemorrhagic,1816,train
2331,02331.png,0,hemorrhagic,1817,val
2332,02332.png,0,hemorrhagic,1818,val
2333,02333.png,0,hemorrhagic,1819,train
2334,02334.png,0,hemorrhagic,1820,train
2335,02335.png,0,hemorrhagic,1821,test
2336,02336.png,0,hemorrhagic,1822,train
2337,02337.png,0,hemorrhagic,1823,train
2338,02338.png,0,hemorrhagic,1824,train
2339,02339.png,0,hemorrhagic,1825,train
2340,02340.png,0,hemorrhagic,1826,val
2341,02341.png,0,hemorrhagic,1827,test
2342,02342.png,0,hemorrhagic,1828,train
2343,02343.png,0,hemorrhagic,1141,train
2344,02344.png,0,hemorrhagic,1829,train
2345,02345.png,0,hemorrhagic,1830,train
2346,02346.png,0,hemorrhagic,1831,train
2347,02347.png,0,hemorrhagic,1832,train
2348,02348.png,0,hemorrhagic,1833,train
2349,02349.png,0,hemorrhagic,1834,train
2350,02350.png,0,hemorrhagic,1835,test
2351,02351.png,0,hemorrhagic,1836,train
2352,02352.png,0,hemorrhagic,1837,train
2353,02353.png,0,hemorrhagic,1838,train
2354,02354.png,0,hemorrhagic,1839,train
2355,02355.png,0,hemorrhagic,1840,train
2356,02356.png,0,hemorrhagic,1841,train
2357,02357.png,0,hemorrhagic,1842,train
2358,02358.png,0,hemorrhagic,1843,train
2359,02359.png,0,hemorrhagic,1844,train
2360,02360.png,0,hemorrhagic,1845,train
2361,02361.png,0,hemorrhagic,1846,train
2362,02362.png,0,hemorrhagic,1847,train
2363,02363.png,0,hemorrhagic,1848,train
2364,02364.png,0,hemorrhagic,1849,train
2365,02365.png,0,hemorrhagic,1445,train
2366,02366.png,0,hemorrhagic,1850,train
2367,02367.png,0,hemorrhagic,1851,train
2368,02368.png,0,hemorrhagic,1852,train
2369,02369.png,0,hemorrhagic,1853,val
2370,02370.png,0,hemorrhagic,1854,test
2371,02371.png,0,hemorrhagic,1855,train
2372,02372.png,0,hemorrhagic,1085,train
2373,02373.png,0,hemorrhagic,1856,train
2374,02374.png,0,hemorrhagic,1857,val
2375,02375.png,0,hemorrhagic,1188,test
2376,02376.png,0,hemorrhagic,1322,train
2377,02377.png,0,hemorrhagic,1858,train
2378,02378.png,0,hemorrhagic,1859,test
2379,02379.png,0,hemorrhagic,1860,test
2380,02380.png,0,hemorrhagic,1861,train
2381,02381.png,0,hemorrhagic,1627,train
2382,02382.png,0,hemorrhagic,1862,train
2383,02383.png,0,hemorrhagic,1863,train
2384,02384.png,0,hemorrhagic,1864,train
2385,02385.png,0,hemorrhagic,1865,train
2386,02386.png,0,hemorrhagic,1866,train
2387,02387.png,0,hemorrhagic,1328,test
2388,02388.png,0,hemorrhagic,1867,train
2389,02389.png,0,hemorrhagic,1868,train
2390,02390.png,0,hemorrhagic,1869,test
2391,02391.png,0,hemorrhagic,1870,train
2392,02392.png,0,hemorrhagic,1871,test
2393,02393.png,0,hemorrhagic,1872,train
2394,02394.png,0,hemorrhagic,1873,train
2395,02395.png,0,hemorrhagic,1874,train
2396,02396.png,0,hemorrhagic,1875,train
2397,02397.png,0,hemorrhagic,1876,train
2398,02398.png,0,hemorrhagic,1877,test
2399,02399.png,0,hemorrhagic,1517,val
2400,02400.png,0,hemorrhagic,1878,train
2401,02401.png,0,hemorrhagic,1879,train
2402,02402.png,0,hemorrhagic,1880,train
2403,02403.png,0,hemorrhagic,1881,train
2404,02404.png,0,hemorrhagic,1882,train
2405,02405.png,0,hemorrhagic,1135,train
2406,02406.png,0,hemorrhagic,1883,train
2407,02407.png,0,hemorrhagic,1884,val
2408,02408.png,0,hemorrhagic,1885,train
2409,02409.png,0,hemorrhagic,1886,train
2410,02410.png,0,hemorrhagic,1791,train
2411,02411.png,0,hemorrhagic,1887,train
2412,02412.png,0,hemorrhagic,1888,train
2413,02413.png,0,hemorrhagic,1889,val
2414,02414.png,0,hemorrhagic,1890,train
2415,02415.png,0,hemorrhagic,1157,train
2416,02416.png,0,hemorrhagic,1891,train
